House Price,Year of Construction,E&V ID,Bedrooms,Half Bathrooms,Full Bathrooms,Total surface approx.,Garage,Plot surface approx.,Bathrooms
89000,1978,AM-251543,3,1,1,101.91,1,772.95,0
16999999,0,AM-251539,5,1,4,665.09,3,16200.000000000002,0
2650000,1979,AM-251537,3,0,0,210.7,0,0.0,3
2475000,2016,AM-251520,4,0,4,325.16,0,364.22,0
35000,1985,AM-251519,2,0,2,128.11,0,0.0,0
699000,1925,AM-251493,3,0,2,127.46,1,0.0,0
1675000,2022,AM-251492,4,1,4,328.41,0,0.0,0
1650000,2022,AM-251488,4,1,4,328.41,0,0.0,0
499000,2020,AM-251479,3,0,2,147.44,2,502.62,0
449000,1981,AM-251466,3,1,2,261.8,0,636.57,0
379990,2022,AM-251464,3,1,2,174.29,2,0.0,0
899000,1949,AM-251449,3,0,3,176.24,2,930.78,0
339000,1945,AM-251439,4,0,2,229.38,1,649.12,0
649999,1948,AM-251706,0,0,0,128.58,0,4046.86,
3295000,1975,AM-251697,3,0,2,166.48,0,890.31,
629900,2023,AM-251694,4,1,2,204.39,0,323.75,
390000,1920,AM-251682,4,1,2,161.65,0,1537.81,
250000,2005,AM-251681,2,0,1,120.59,2,202.34,
882500,1966,AM-251678,4,0,4,367.43,1,10200.0,
465000,2006,AM-251675,2,0,1,144.56,3,445.15,
950000,1993,AM-251669,3,1,2,216.37,2,1193.82,
349999,2010,AM-251629,3,0,2,130.44,0,16200.000000000002,
1459000,2001,AM-251624,4,1,4,511.99,3,0.0,
615000,1959,AM-251619,4,1,2,238.67,0,955.06,
529000,1990,AM-251617,4,1,3,228.08,2,0.0,
330000,1995,AM-251613,1,0,1,48.31,0,2670.93,
679000,2005,AM-251611,3,1,2,191.57,0,1659.21,
725000,2022,AM-251605,3,1,4,202.81,1,404.69,
1445000,1990,AM-251603,5,1,4,411.56,2,158900.0,
768800,2017,AM-251598,3,0,2,186.46,2,728.43,
525000,1996,AM-251593,4,1,3,319.31,3,1839.3,
1395000,1999,AM-251824,3,0,2,151.99,2,809.37,0
449000,1960,AM-251820,3,0,2,246.56,1,2104.37,0
159900,1975,AM-251819,3,0,0,95.23,0,1133.12,2
140000,1932,AM-251811,2,0,2,157.94,1,118500.0,0
99900,1945,AM-251810,2,0,1,112.04,0,687.97,0
509990,2022,AM-251796,3,1,2,204.85,2,453.25,0
150000,1931,AM-251786,3,0,2,140.28,1,3707.33,0
475000,1997,AM-251768,2,0,2,134.15,2,454.87,0
1170000,1984,AM-251757,3,0,2,158.12,2,607.03,0
485000,1940,AM-251755,3,0,2,163.04,1,667.73,0
525000,1989,AM-251751,4,1,2,227.8,2,0.0,0
349990,2022,AM-251747,3,1,2,167.23,0,647.5,0
349990,2022,AM-251746,3,1,2,167.23,0,728.43,0
424990,2022,AM-251744,4,1,2,232.82,2,833.65,0
424990,2022,AM-251743,4,1,2,232.82,2,833.65,0
685000,1993,AM-251738,4,1,3,387.41,3,1804.09,0
299900,1960,AM-251731,3,0,2,150.97,2,1105.6,0
899000,1912,AM-251727,3,0,3,191.47,0,306.75,0
515000,1983,AM-251935,2,0,2,88.16,0,505.86,
585000,1892,AM-251931,6,0,1,262.36,0,3763.58,
14995000,2022,AM-251930,4,1,4,301.01,2,779.83,
1299000,1993,AM-251923,4,0,3,371.24,2,4613.42,
478000,1976,AM-251922,2,1,1,98.48,0,40.47,
342000,2022,AM-251902,4,0,2,167.88,0,557.25,
8300000,1981,AM-251900,9,1,9,613.16,0,748700.0,
699900,1967,AM-251892,3,0,3,180.42,1,1578.27,
35000,1984,AM-251887,3,0,2,106.75,0,0.0,
329900,2002,AM-251886,3,0,2,101.26,1,636.17,
499000,1976,AM-251873,3,0,2,165.74,2,481.58,
2695000,2008,AM-251871,5,0,6,370.59,2,6551.86,
335000,2020,AM-251857,4,0,2,178.37,0,0.0,
525000,2013,AM-251856,3,0,2,130.99,1,20200.0,
4200000,1998,AM-251854,6,2,7,1292.65,4,4930.69,
498000,2021,AM-251846,3,0,3,315.96,2,1942.49,
335000,1993,AM-251827,2,1,2,109.07,1,283.28,
390000,0,AM-251825,2,0,2,106.84,1,8093.71,
4995000,2022,AM-252033,4,1,5,392.14,2,1294.99,
464550,1977,AM-252032,3,1,2,159.7,2,1214.06,
279990,2022,AM-252028,3,1,2,136.29,2,404.69,
2995000,1981,AM-252024,2,0,2,167.78,2,0.0,
5250000,2015,AM-252020,5,0,5,408.77,3,0.0,
2600000,1949,AM-252012,5,0,4,413.51,0,7810.43,
750000,2022,AM-252005,3,0,3,306.21,4,1335.46,
494900,2022,AM-252000,3,1,2,192.22,2,202.34,
599950,2022,AM-251999,4,1,2,337.42,3,728.43,
609950,2022,AM-251998,4,1,2,337.42,3,607.03,
6700000,1956,AM-251989,5,1,4,359.63,0,743.41,
899000,1988,AM-251987,3,1,2,180.88,2,0.0,
839500,2002,AM-251974,4,0,3,280.01,3,0.0,
1695000,1889,AM-251959,6,1,4,621.8,3,3116.08,
1275000,1938,AM-251957,5,0,2,146.42,0,445.15,
2195000,1958,AM-251943,4,0,2,152.64,2,890.31,
524777,2002,AM-251939,4,0,3,205.5,2,1740.15,
45000,2005,AM-251938,1,1,1,80.45,0,40.47,
430000,1964,AM-252085,4,0,1,224.27,0,1335.46,
475000,1956,AM-252082,5,0,2,225.38,0,743.0,
294990,2022,AM-252081,3,1,2,136.29,1,0.0,
264000,0,AM-252080,3,0,2,140.75,2,1578.27,
255000,0,AM-252079,3,0,2,135.64,2,1659.21,
829000,2018,AM-252075,4,1,3,188.04,1,0.0,
995000,1929,AM-252074,3,0,2,130.81,0,364.22,
1399999,1996,AM-252069,5,0,4,284.93,3,1757.55,
899000,2022,AM-252064,4,0,4,353.03,0,0.0,
1299000,2019,AM-252060,3,0,3,229.94,3,0.0,
2399000,1984,AM-252044,4,0,3,314.76,2,728.43,
274990,2022,AM-252043,3,1,2,162.58,0,40.47,
274990,2022,AM-252041,3,1,2,158.4,0,40.47,
259990,2022,AM-252039,3,1,2,158.4,0,40.47,
3995000,2022,AM-252035,4,1,3,382.85,4,2104.37,
8500000,2022,AM-252034,5,0,6,747.87,4,3884.98,
350000,2004,AM-252178,4,1,3,266.82,2,1618.74,0
390000,1987,AM-252174,2,0,2,121.15,2,647.5,0
3950000,1997,AM-252169,4,1,3,375.89,3,1780.62,0
624950,2022,AM-252156,4,1,2,337.42,3,607.03,0
1050000,2000,AM-252146,5,0,3,305.37,2,2428.11,0
299000,1937,AM-252139,3,0,2,175.59,1,566.56,0
315000,2020,AM-252136,3,1,2,163.7,0,161.87,0
899000,2021,AM-252134,4,0,2,269.23,3,849.84,0
595000,2005,AM-252122,2,0,2,123.93,0,485.62,0
895000,1991,AM-252116,5,0,3,308.53,3,2144.83,0
295000,1960,AM-252110,5,2,2,384.99,0,8093.71,0
4325000,1974,AM-252106,4,0,5,377.84,2,0.0,0
1795000,1989,AM-252104,5,2,3,448.44,2,687.97,0
599000,1971,AM-252095,3,0,2,125.42,0,607.03,0
115000,1951,AM-252093,3,0,2,113.71,0,0.0,0
400000,1945,AM-252089,3,0,2,193.15,0,645.88,0
345000,2010,AM-252086,2,0,2,127.83,2,930.78,0
749900,2016,AM-252252,6,0,3,294.5,3,5463.26,0
364900,2022,AM-252240,3,0,2,130.06,2,1056.23,0
305000,2021,AM-252238,4,0,2,216.0,0,1011.71,0
410000,1991,AM-252231,4,0,3,284.0,3,1003.22,0
495000,1983,AM-252225,4,1,3,160.91,0,0.0,0
350000,1969,AM-252219,4,0,2,141.31,0,3682.64,0
475000,2007,AM-252217,3,0,2,168.71,2,890.31,0
250000,2006,AM-252211,3,0,2,175.77,0,0.0,0
439700,2012,AM-252205,4,0,3,263.94,3,1000.38,0
775000,1976,AM-252199,5,0,3,215.81,0,1294.99,0
289990,2022,AM-252195,3,1,2,136.29,1,0.0,0
611000,1983,AM-252194,3,0,2,195.93,2,3277.95,0
289990,2022,AM-252193,3,1,2,136.29,1,0.0,0
299990,2022,AM-252192,3,1,2,136.29,1,0.0,0
675000,2017,AM-252191,5,0,3,297.85,0,44400.00000000001,0
510000,2008,AM-252190,4,1,2,160.44,2,283.28,0
299990,2022,AM-252179,3,1,2,136.29,1,0.0,0
393000,2012,AM-252372,5,0,3,191.57,2,768.9,0
699995,1991,AM-252366,2,0,0,174.19,0,2670.93,2
345000,2016,AM-252360,2,0,2,132.85,2,121.41,0
449000,1989,AM-252356,3,0,2,115.57,2,890.31,0
1650000,2022,AM-252350,5,1,3,334.45,4,1254.53,0
329000,1993,AM-252349,2,0,1,80.27,1,1214.06,0
246000,0,AM-252342,3,0,2,130.9,2,1578.27,0
485000,1987,AM-252337,3,0,2,162.58,2,1902.02,0
3750000,1996,AM-252331,5,1,1,535.21,2,1902.02,0
289990,2022,AM-252314,3,1,2,158.03,2,0.0,0
324990,2022,AM-252305,3,1,2,158.03,2,0.0,0
410000,2009,AM-252298,4,0,2,288.0,0,6110.75,0
334900,1981,AM-252290,3,0,2,103.87,0,615.12,0
659000,1930,AM-252289,3,1,2,203.64,0,420.87,0
485000,2017,AM-252270,3,0,2,120.59,2,404.69,0
1995000,2022,AM-252258,5,1,3,300.73,2,1133.12,0
1995000,2022,AM-252255,5,1,3,300.73,2,1133.12,0
1225000,2008,AM-252253,4,1,4,412.86,3,1877.74,0
149000,1880,AM-252470,6,0,0,208.1,2,1618.74,3
550000,1953,AM-252464,7,1,5,315.96,0,890.31,0
504999,1976,AM-252453,2,0,0,129.32,0,6313.1,1
140000,1958,AM-252448,3,0,1,125.98,0,2063.9,0
365000,1962,AM-252446,4,1,2,215.26,0,971.25,0
595000,1989,AM-252439,3,0,2,155.52,2,0.0,0
485000,2022,AM-252436,3,1,2,159.61,2,346.01,0
195000,1990,AM-252426,2,0,1,98.01,1,80.94,0
299990,2022,AM-252425,3,1,2,136.29,1,0.0,0
599000,1963,AM-252422,3,0,2,122.45,2,560.08,0
6900000,0,AM-252416,4,1,4,594.58,6,3978.06,0
4499000,1993,AM-252408,3,1,2,276.2,2,0.0,0
559900,1972,AM-252407,3,0,2,132.11,0,687.97,0
2500000,1992,AM-252398,3,0,3,282.8,0,0.0,0
515000,2019,AM-252391,3,0,2,145.11,2,4653.89,0
4400000,1930,AM-252390,5,2,5,575.44,4,3723.11,0
478000,2022,AM-252376,3,1,2,173.26,2,342.36,0
949000,1994,AM-252374,5,0,4,289.21,2,12100.0,0
1950000,1991,AM-252588,5,1,2,250.84,0,0.0,
455000,1997,AM-252587,3,0,1,165.37,2,728.43,
595000,2006,AM-252578,4,1,2,193.7,2,404.69,
99500,1990,AM-252568,2,0,1,85.84,0,0.0,
2150000,2022,AM-252522,3,0,3,386.11,3,12100.0,
3199000,2006,AM-252513,6,0,4,325.72,2,524.88,
509900,1981,AM-252511,3,0,2,134.8,2,0.0,
1275000,2015,AM-252510,3,1,3,179.86,2,242.81,
1087000,1948,AM-252499,3,0,2,127.09,2,861.98,
475000,1972,AM-252494,3,0,2,175.12,1,728.43,
79900,2017,AM-252489,2,0,2,77.3,0,0.0,
625000,1988,AM-252488,4,0,2,242.01,4,9145.9,
18990000,2023,AM-252487,5,0,5,818.66,0,1780.62,
2999000,0,AM-252479,5,0,3,388.15,0,1343.56,
695000,1995,AM-252475,3,0,3,168.99,2,505.86,
1399000,1955,AM-252474,3,0,2,149.3,0,566.56,
1090000,2022,AM-252659,4,0,3,353.03,1,728.43,
299000,1970,AM-252655,4,1,2,213.31,0,930.78,
252900,1975,AM-252652,3,0,2,159.05,2,634.14,
549900,2016,AM-252651,4,0,3,265.7,7,10100.0,
850000,1999,AM-252645,4,1,3,382.2,3,3116.08,
275000,2022,AM-252642,4,0,2,142.61,0,364.22,
1199000,2018,AM-252636,5,0,4,344.67,4,1732.05,
296932,1987,AM-252632,3,0,2,98.11,2,971.25,
515000,1978,AM-252631,4,0,1,182.46,2,1497.34,
640000,1984,AM-252622,4,1,2,279.36,2,1052.18,
235000,1971,AM-252618,4,0,2,125.6,0,1133.12,
720000,2020,AM-252616,3,0,2,196.03,2,0.0,
465000,2020,AM-252614,3,1,2,193.15,2,0.0,
470000,1977,AM-252612,3,0,2,217.39,2,2650.69,
725000,2008,AM-252599,4,0,3,167.41,0,464.58,
700000,1978,AM-252598,5,0,1,259.94,2,1254.53,
675000,0,AM-252596,2,0,2,193.15,2,566.56,
399000,2019,AM-252595,3,0,2,170.66,2,779.42,
264990,2022,AM-252695,3,1,2,158.4,0,40.47,
510000,1980,AM-252693,1,1,1,93.37,1,0.0,
200000,1961,AM-252692,3,0,1,81.75,1,890.31,
228900,1988,AM-252691,3,0,2,125.51,2,930.78,
469000,1941,AM-252687,5,0,2,203.18,1,404.69,
255000,0,AM-252686,3,0,2,135.64,2,0.0,
3750000,1996,AM-252684,5,1,3,562.06,3,4208.73,
1300000,2016,AM-252682,4,1,3,322.93,3,22400.000000000004,
639000,2016,AM-252680,4,0,3,238.11,3,809.37,
729900,2016,AM-252679,3,1,2,213.31,0,364.22,
325000,1984,AM-252677,3,0,1,101.64,0,4330.14,
1200000,1985,AM-252671,5,0,3,268.86,0,0.0,
6416331,2023,AM-252670,6,1,6,478.73,2,0.0,
1175000,1961,AM-252669,6,0,4,195.1,0,716.7,
199900,1925,AM-252666,3,0,1,125.23,0,566.56,
350000,2017,AM-252664,2,0,2,103.03,2,24300.0,
3950000,2023,AM-252663,5,0,1,241.64,1,161.87,
257450,1964,AM-252661,2,0,2,81.85,0,3358.89,
325000,1955,AM-252776,3,0,1,86.96,0,404.69,
525000,1985,AM-252772,3,0,2,178.65,2,4532.48,
550000,2022,AM-252769,3,0,2,133.32,2,485.62,
240000,2005,AM-252762,3,0,2,121.89,0,5099.04,
229999,2006,AM-252756,4,0,2,175.22,0,0.0,
550000,2022,AM-252749,3,0,2,133.32,2,566.56,
899000,2019,AM-252739,5,0,4,301.28,2,283.28,
899000,2019,AM-252737,5,0,4,301.28,0,283.28,
1650000,2007,AM-252729,4,1,3,300.82,2,1659.21,
789000,0,AM-252728,3,0,3,262.17,2,728.43,
249000,1953,AM-252727,3,1,1,88.26,0,0.0,
799000,1979,AM-252725,4,0,2,187.39,2,975.29,
345000,2015,AM-252723,4,0,3,203.18,3,752.31,
1225000,1991,AM-252719,4,1,2,209.78,2,1011.71,
995000,1998,AM-252718,3,0,3,276.76,3,0.0,
1495000,1988,AM-252715,3,0,4,298.78,2,0.0,
1150000,1964,AM-252700,3,0,2,168.15,0,0.0,
475000,2014,AM-252698,5,2,3,317.36,0,0.0,
549900,2020,AM-252855,2,0,2,148.64,0,0.0,
2100000,1995,AM-252851,6,0,4,421.97,4,3197.02,
1275000,2022,AM-252850,6,1,5,454.85,0,0.0,
255000,1939,AM-252846,3,0,2,162.02,1,594.48,
899000,1983,AM-252834,5,1,5,465.17,2,853.08,
779900,1999,AM-252829,3,0,3,223.99,2,728.43,
3500000,2013,AM-252827,4,0,6,486.16,4,4285.62,
2875000,1999,AM-252824,4,0,4,349.13,3,202.34,
665000,2017,AM-252814,4,0,3,233.56,3,1861.55,
2995000,1928,AM-252809,2,0,2,115.94,0,0.0,
715000,2020,AM-252804,2,0,2,151.8,1,0.0,
339500,1965,AM-252798,3,0,2,147.72,0,1052.18,
3500000,2008,AM-252792,5,2,4,774.25,16,30400.0,
259990,2022,AM-252787,3,1,2,158.4,0,40.47,
2895000,1997,AM-252784,5,1,3,324.23,5,3763.58,
1199000,2018,AM-252783,4,0,3,212.1,2,0.0,
1195000,2020,AM-252781,2,1,2,131.18,3,0.0,
285000,1996,AM-252779,3,0,2,130.25,2,651.54,
475000,2022,AM-252906,3,1,2,167.23,0,743.41,
998900,2022,AM-252903,4,1,3,324.6,3,12300.0,
969900,2022,AM-252902,4,1,3,300.54,3,11700.0,
1150000,2020,AM-252900,3,1,2,226.5,2,647.5,
350000,1983,AM-252898,3,0,2,201.79,2,768.9,
6495000,1952,AM-252894,4,0,4,252.51,1,0.0,
249900,2022,AM-252890,3,0,2,121.42,0,1982.96,
425000,2018,AM-252886,3,0,2,151.43,2,0.0,
359900,2016,AM-252882,3,0,2,170.94,3,20299.999999999996,
1650000,1971,AM-252881,3,1,2,184.97,2,0.0,
729000,1983,AM-252875,4,0,3,196.21,1,19500.0,
380000,2008,AM-252870,4,1,3,187.66,0,0.0,
419000,1983,AM-252869,3,0,2,140.84,0,929.16,
465000,1985,AM-252868,3,0,2,155.98,2,849.84,
1200000,1911,AM-252861,3,0,1,182.0,0,566.56,
609900,2022,AM-252860,3,0,2,185.81,0,0.0,
615000,1972,AM-252858,3,0,1,192.4,1,1133.12,
365000,1970,AM-252946,5,1,3,445.19,3,1375.93,0
850000,2004,AM-252945,3,0,0,165.74,0,9145.9,2
339990,2020,AM-252943,3,1,2,174.29,2,0.0,0
4750000,2020,AM-252941,8,1,9,617.81,0,1254.53,0
90000,1939,AM-252933,2,0,1,100.34,1,590.84,0
550000,2007,AM-252932,3,0,2,164.62,2,607.03,0
10200000,2023,AM-252931,4,1,4,455.78,0,19500.0,0
899000,1961,AM-252930,3,0,1,104.14,0,579.51,0
535000,1984,AM-252928,4,1,3,149.02,1,728.43,0
519000,1992,AM-252923,3,0,2,208.2,2,971.25,0
475000,2022,AM-252921,3,1,2,167.23,2,744.62,0
3400000,2020,AM-252920,4,1,4,500.75,2,1092.65,0
35000,1985,AM-252914,2,0,0,121.89,0,0.0,0
649999,2015,AM-252913,3,1,2,227.33,2,607.03,0
255000,2006,AM-252910,2,1,2,133.69,1,0.0,0
105000,1985,AM-252909,3,0,0,165.83,0,0.0,0
749900,1996,AM-252907,3,0,3,203.36,0,2023.43,0
185000,1960,AM-253039,3,0,1,133.13,0,1861.55,0
295000,2002,AM-253037,3,0,2,151.62,2,0.0,0
424900,2022,AM-253035,3,1,2,110.37,0,364.22,0
424900,2022,AM-253034,3,1,2,110.37,0,392.55,0
2199000,2009,AM-253021,5,0,5,221.48,0,11900.0,0
675000,0,AM-253019,2,0,0,193.15,2,566.56,2
460000,2022,AM-253006,4,0,2,197.6,2,728.43,0
620000,1994,AM-252998,3,0,2,198.81,0,163500.0,0
590000,0,AM-252989,4,0,2,236.44,0,6515.44,0
1195000,1905,AM-252980,3,0,2,194.26,0,1699.68,0
725000,2022,AM-252977,3,0,2,155.33,2,1861.55,0
650000,1998,AM-252975,4,0,3,187.29,2,7769.96,0
5500000,2014,AM-252971,3,1,3,306.39,2,1456.87,0
579900,2022,AM-252967,3,0,2,171.41,2,526.09,0
390000,1962,AM-252966,5,0,2,114.92,0,890.31,0
2550000,2020,AM-252962,3,0,4,558.9,5,20200.0,0
550000,1993,AM-252957,3,0,2,166.85,0,4815.76,0
1349000,2022,AM-252947,4,1,4,330.55,2,1052.18,0
1625000,2014,AM-253113,3,2,3,406.17,3,7243.87,0
13950000,1999,AM-253106,6,1,7,1120.69,3,67100.0,0
440000,2014,AM-253094,4,1,3,311.69,2,683.51,0
2275000,2013,AM-253091,3,0,0,189.89,8,33200.0,3
1325000,2018,AM-253087,3,1,2,318.75,3,526.09,0
3800000,2022,AM-253085,5,3,5,390.19,0,404.69,0
1091000,2022,AM-253083,4,1,4,405.43,3,4046.86,0
260000,1983,AM-253080,1,0,1,111.48,0,8215.12,0
179000,1900,AM-253071,2,0,0,74.79,1,526.09,1
455900,2022,AM-253067,5,0,3,241.55,0,534.19,0
451000,2022,AM-253066,4,1,2,233.0,0,534.19,0
5999000,2005,AM-253065,6,3,5,329.16,2,0.0,0
515000,2017,AM-253064,4,0,2,148.74,2,768.9,0
575000,1920,AM-253060,4,0,3,227.89,2,716.29,0
575000,1920,AM-253058,4,0,3,227.89,0,716.29,0
395000,0,AM-253055,2,0,2,80.83,1,6474.97,0
459000,1989,AM-253047,2,0,0,139.73,0,2063.9,2
550000,1989,AM-253046,2,0,0,139.73,0,4289.67,2
419900,1946,AM-253213,3,0,1,136.38,0,837.7,0.0
1675000,2015,AM-253175,5,2,4,424.29,3,1125.03,0.0
2999000,2022,AM-253174,3,1,3,317.82,1,2063.9,0.0
2995000,2011,AM-253169,7,1,5,566.71,2,285.71,0.0
356000,2004,AM-253166,3,0,2,155.52,2,0.0,0.0
347500,1999,AM-253163,3,0,2,120.12,2,283.28,0.0
3739000,2022,AM-253157,4,1,2,447.79,3,1214.06,0.0
2400000,2019,AM-253156,5,0,5,371.61,2,0.0,0.0
1598000,2023,AM-253155,5,0,5,419.74,2,1052.18,0.0
269990,2022,AM-253144,3,1,2,162.58,0,40.47,0.0
279990,2022,AM-253143,3,1,2,162.58,0,40.47,0.0
4490000,1969,AM-253142,4,0,3,277.97,2,3035.14,0.0
699900,2021,AM-253139,4,0,3,386.29,2,500.19,0.0
1524000,2022,AM-253138,4,1,4,396.14,2,1052.18,0.0
6497000,1995,AM-253137,4,1,4,317.54,0,2144.83,0.0
625000,1979,AM-253126,3,0,1,122.82,1,40599.99999999999,0.0
535000,2020,AM-253114,3,1,2,208.66,2,364.22,0.0
495000,1981,AM-253303,3,1,2,169.83,1,768.9,
675000,1953,AM-253301,4,0,2,170.94,2,1170.76,
190000,2017,AM-253300,2,0,1,69.49,0,242.81,
14400000,2008,AM-253295,6,3,2,812.44,8,20200.0,
2579000,2003,AM-253292,4,0,3,398.93,3,3003.58,
824900,2020,AM-253288,5,0,4,347.83,2,687.97,
795000,1930,AM-253287,7,0,4,269.42,0,586.79,
140000,1930,AM-253265,3,0,2,142.23,0,2023.43,
535000,2014,AM-253264,4,1,3,238.67,2,0.0,
380000,1990,AM-253263,4,1,1,224.27,2,742.19,
3500000,1902,AM-253243,2,0,2,136.47,2,335500.0,
990000,1949,AM-253240,5,1,1,326.28,2,607.03,
450000,1988,AM-253239,3,0,2,187.2,2,3723.11,
1760000,2021,AM-253235,6,1,6,504.46,3,1537.81,
869000,2014,AM-253227,4,0,3,249.35,4,56300.0,
7200000,1952,AM-253226,4,0,4,332.31,4,1375.93,
245000,1971,AM-253220,3,0,2,140.1,2,770.12,
1250000,1986,AM-253219,3,1,2,333.15,3,1497.34,
279990,2022,AM-253355,3,1,2,162.58,0,40.47,
279990,2022,AM-253351,3,1,2,136.29,1,0.0,
3500000,1993,AM-253349,5,2,2,312.15,3,2428.11,
3500000,1993,AM-253348,5,2,2,312.15,3,2428.11,
479000,2021,AM-253345,3,0,2,174.94,2,1133.12,
525000,2001,AM-253341,3,1,2,205.78,2,1214.06,
515000,0,AM-253340,1,0,1,98.11,2,50199.99999999999,
424990,2001,AM-253331,3,1,2,159.79,1,80.94,
430000,1996,AM-253330,4,0,3,208.94,2,647.5,
750000,2021,AM-253328,4,0,3,205.13,2,930.78,
15000000,1984,AM-253324,6,3,7,1212.11,5,46400.0,
825000,1970,AM-253320,8,0,4,320.7,0,487.65,
289000,1986,AM-253316,3,0,2,160.44,0,916.21,
1265000,1995,AM-253315,5,0,4,311.04,3,11299.999999999998,
11999888,2023,AM-253312,5,0,7,769.61,8,5273.05,
695000,2001,AM-253310,4,1,3,317.82,3,1254.53,
995000,2016,AM-253307,4,1,2,285.03,3,4815.76,
350000,1938,AM-253305,3,0,2,239.88,1,809.37,
199000,1989,AM-253427,3,1,2,154.4,2,0.0,0.0
279990,2022,AM-253417,3,1,2,162.58,0,40.47,0.0
404900,1979,AM-253400,4,1,2,206.24,0,1902.02,0.0
547900,2018,AM-253396,4,1,3,239.78,2,1392.93,0.0
688500,2017,AM-253395,5,1,2,275.92,3,0.0,0.0
275000,1927,AM-253394,2,0,1,70.61,0,566.56,0.0
349000,2015,AM-253391,3,0,2,228.36,3,668.95,0.0
329990,2022,AM-253390,3,1,2,155.61,2,404.69,0.0
1550000,1979,AM-253388,2,0,0,156.08,0,0.0,2.0
260000,1957,AM-253387,3,0,1,119.29,0,906.5,0.0
432700,2018,AM-253386,3,0,2,187.29,0,0.0,0.0
1250000,1996,AM-253382,4,1,2,439.62,3,34000.0,0.0
1095000,1996,AM-253379,4,0,3,231.24,2,728.43,0.0
1695000,2022,AM-253370,4,0,4,363.16,3,902.04,0.0
385000,2006,AM-253368,4,0,3,190.92,0,364.22,0.0
164900,1950,AM-253363,3,0,2,105.44,0,1339.51,0.0
1399000,2021,AM-253361,4,1,2,185.81,2,10100.0,0.0
4595000,2014,AM-253359,5,1,5,339.56,2,566.56,0.0
306000,2000,AM-253480,3,0,2,162.58,0,0.0,0.0
1700000,2021,AM-253478,5,0,3,371.61,3,4775.29,0.0
389000,2015,AM-253474,2,0,2,153.75,0,0.0,0.0
15000000,1984,AM-253472,6,3,7,1212.11,5,1026.28,0.0
319000,1972,AM-253469,4,0,2,139.73,2,1116.93,0.0
298000,1963,AM-253464,1,0,1,93.74,1,80.94,0.0
960000,1998,AM-253459,4,0,2,230.12,3,793.18,0.0
409990,2022,AM-253458,4,1,2,207.64,2,809.37,0.0
429990,2022,AM-253457,4,1,2,232.35,2,809.37,0.0
434990,2022,AM-253455,4,1,2,232.35,2,809.37,0.0
7900000,2017,AM-253453,4,2,3,939.44,10,5584.66,0.0
721500,1963,AM-253452,3,0,2,109.63,2,633.33,0.0
2649900,2024,AM-253442,4,1,4,375.79,3,1780.62,0.0
379000,1978,AM-253441,3,0,0,167.78,2,4208.73,2.0
3650000,0,AM-253439,5,1,6,1023.51,0,0.0,0.0
4595000,1982,AM-253430,4,1,1,261.89,2,526.09,0.0
599950,2023,AM-253429,4,1,2,337.42,3,687.97,0.0
1750000,2002,AM-253428,4,1,3,255.3,2,137100.0,0.0
1704000,0,AM-253520,5,1,2,439.15,3,21300.0,
2600000,2018,AM-253516,5,1,4,442.59,3,1857.51,
495000,2020,AM-253513,4,0,3,171.31,3,1214.06,
495000,1938,AM-253511,2,0,2,233.56,2,676.23,
985000,2022,AM-253509,4,1,2,222.6,2,1052.18,
315000,2018,AM-253507,4,1,2,195.1,2,327.8,
3300000,2023,AM-253506,4,0,4,343.74,3,0.0,
729000,1941,AM-253502,3,0,2,194.35,1,566.56,
92999,1970,AM-253500,2,0,2,72.46,0,0.0,
79400,1983,AM-253496,2,0,1,127.09,0,40.47,
4800000,1907,AM-253495,6,3,3,695.38,2,1092.65,
279900,2005,AM-253491,3,0,2,124.86,0,202300.0,
295000,2000,AM-253490,3,0,2,159.98,2,647.5,
519000,1976,AM-253488,4,1,2,187.76,2,692.01,
6495000,2023,AM-253483,6,2,2,852.11,4,4613.42,
279990,2022,AM-253481,3,1,2,162.58,0,40.47,
925000,1967,AM-253568,3,0,3,283.91,0,1902.02,0.0
499000,2020,AM-253567,3,0,0,205.97,0,445.15,3.0
2199000,1987,AM-253565,4,1,3,332.59,3,0.0,0.0
330000,1968,AM-253549,2,0,2,91.6,1,607.03,0.0
379900,2011,AM-253548,3,0,2,172.61,0,613.1,0.0
3499000,2008,AM-253540,5,0,6,325.9,2,0.0,0.0
1450000,2019,AM-253539,4,1,1,243.59,3,12000.0,0.0
285000,1979,AM-253538,4,0,2,242.01,0,0.0,0.0
395000,2002,AM-253537,3,0,2,164.35,2,930.78,0.0
3980000,2010,AM-253529,5,0,6,351.27,2,0.0,0.0
1664000,0,AM-253526,5,1,2,444.17,3,13200.0,0.0
5800000,2001,AM-253637,4,0,3,234.3,2,250.91,
399900,1900,AM-253635,3,0,2,150.41,0,613.1,
274990,2022,AM-253625,3,1,2,157.56,0,40.47,
379990,2022,AM-253624,3,1,2,174.29,2,0.0,
510000,1880,AM-253620,4,0,2,220.64,2,2832.8,
688000,2005,AM-253606,3,0,3,269.42,3,1092.65,
199500,1939,AM-253604,2,0,2,99.87,0,628.07,
790000,2018,AM-253603,4,0,2,205.59,2,607.03,
469900,2022,AM-253599,3,1,2,147.81,2,346.41,
309900,2023,AM-253596,3,0,2,141.58,2,1214.06,
1650000,0,AM-253590,3,0,2,140.38,2,754.74,
579000,1960,AM-253588,3,0,1,119.57,1,1942.49,
